date,pmer,cod_tend,dd,ff,td,u,pres,rafper,rr1,rr3,temp_celsius
2022-03-22 21:00:00,102930,1,90,2.2,275.25,58,102040,3.9,0.0,0.0,10.0
2022-03-23 00:00:00,102930,0,80,2.8,274.75,65,102040,3.2,0.0,0.0,7.800000000000011
2022-03-23 03:00:00,102930,8,130,3.0,274.35,72,102030,4.4,0.0,0.0,5.900000000000034
2022-03-23 06:00:00,102990,3,120,2.7,274.15,75,102090,4.6,0.0,0.0,5.100000000000023
2022-03-23 09:00:00,103070,1,150,4.0,275.45,55,102190,7.6,0.0,0.0,11.0
2022-03-23 12:00:00,103040,8,150,3.1,274.75,35,102170,6.7,0.0,0.0,17.200000000000045
2022-03-23 15:00:00,102900,6,180,1.2,273.65,29,102040,6.7,0.0,0.0,19.0
2022-03-23 18:00:00,102910,5,190,0.5,272.35,34,102040,3.6,0.0,0.0,14.900000000000034
2022-03-23 21:00:00,103010,1,50,2.0,273.95,53,102120,2.6,0.0,0.0,10.0
2022-03-24 00:00:00,102990,8,60,2.4,274.35,64,102100,3.3,0.0,0.0,7.600000000000023
2022-03-24 03:00:00,102940,8,100,1.4,274.05,64,102040,3.2,0.0,0.0,7.300000000000011
2022-03-24 06:00:00,102940,5,110,1.7,273.85,71,102040,2.6,0.0,0.0,5.5
2022-03-24 09:00:00,102970,2,80,1.6,277.85,56,102090,2.8,0.0,0.0,13.300000000000011
2022-03-24 12:00:00,102930,8,80,4.8,273.95,32,102070,8.7,0.0,0.0,17.700000000000045
2022-03-24 15:00:00,102790,6,60,3.6,273.55,31,101930,7.8,0.0,0.0,17.80000000000001
2022-03-24 18:00:00,102820,3,50,2.9,273.45,41,101940,4.3,0.0,0.0,13.300000000000011
2022-03-24 21:00:00,102910,2,50,4.6,273.45,49,102030,6.5,0.0,0.0,10.600000000000023
2022-03-25 00:00:00,102970,1,80,2.9,272.05,51,102080,5.7,0.0,0.0,8.5
2022-03-25 03:00:00,102930,8,50,3.8,273.45,64,102030,5.3,0.0,0.0,6.600000000000023
2022-03-25 06:00:00,102970,3,60,4.0,274.85,76,102070,4.9,0.0,0.0,5.600000000000023
2022-03-25 09:00:00,103040,2,60,4.1,278.75,65,102160,5.7,0.0,0.0,12.0
2022-03-25 12:00:00,103020,8,70,5.3,277.85,45,102150,9.6,0.0,0.0,16.700000000000045
2022-03-25 15:00:00,102880,7,30,5.6,274.45,35,102010,9.5,0.0,0.0,16.900000000000034
2022-03-25 18:00:00,102900,3,30,5.8,275.35,48,102020,8.6,0.0,0.0,13.0
2022-03-25 21:00:00,102990,3,60,4.4,274.55,64,102100,7.8,0.0,0.0,7.800000000000011
2022-03-26 00:00:00,103040,1,50,3.8,275.95,78,102140,6.1,0.0,0.0,6.400000000000034
2022-03-26 03:00:00,102970,8,60,3.0,276.15,82,102070,5.6,0.0,0.0,5.800000000000011
2022-03-26 06:00:00,103020,3,60,4.2,275.75,79,102120,6.3,0.0,0.0,6.0
2022-03-26 09:00:00,103090,2,60,4.4,277.55,60,102210,8.3,0.0,0.0,11.900000000000034
2022-03-26 12:00:00,103050,8,60,7.5,275.55,39,102180,11.8,0.0,0.0,16.400000000000034
2022-03-26 15:00:00,102890,6,70,7.6,275.05,35,102030,11.2,0.0,0.0,17.5
2022-03-26 18:00:00,102900,5,30,4.1,279.05,58,102030,9.3,0.0,0.0,14.0
2022-03-26 21:00:00,103000,1,40,6.0,277.65,66,102120,10.2,0.0,0.0,10.600000000000023
2022-03-27 00:00:00,103050,2,60,3.7,277.45,75,102160,6.8,0.0,0.0,8.5
2022-03-27 03:00:00,103000,6,50,4.3,278.35,84,102110,6.1,0.0,0.0,7.7000000000000455
2022-03-27 06:00:00,103000,5,60,4.7,278.35,89,102100,7.0,0.0,0.0,6.900000000000034
2022-03-27 09:00:00,103020,0,60,5.5,280.55,74,102140,7.8,0.0,0.0,11.900000000000034
2022-03-27 12:00:00,102920,8,60,4.7,282.05,61,102050,8.9,0.0,0.0,16.400000000000034
2022-03-27 15:00:00,102760,6,60,5.3,280.95,53,101900,8.3,0.0,0.0,17.5
2022-03-27 18:00:00,102740,5,40,4.2,282.85,75,101870,6.8,0.0,0.0,14.100000000000023
2022-03-27 21:00:00,102810,1,60,4.8,281.55,95,101920,6.8,0.0,0.0,9.200000000000045
2022-03-28 00:00:00,102710,8,60,2.4,279.15,98,101810,3.6,0.0,0.0,6.300000000000011
2022-03-28 03:00:00,102560,8,80,1.9,277.55,98,101660,2.8,0.0,0.0,4.7000000000000455
2022-03-28 06:00:00,102490,7,130,1.1,276.45,100,101590,2.5,0.0,0.2,3.3000000000000114
2022-03-28 09:00:00,102410,8,150,1.9,281.05,87,101530,3.4,0.0,0.0,10.0
2022-03-28 12:00:00,102220,8,60,2.3,280.25,50,101360,4.0,0.0,0.0,17.700000000000045
2022-03-28 15:00:00,101960,6,80,1.8,277.25,38,101110,4.2,0.0,0.0,18.700000000000045
2022-03-28 18:00:00,101790,6,60,2.5,280.35,61,100930,3.6,0.0,0.0,14.600000000000023
2022-03-28 21:00:00,101710,8,70,3.7,279.95,69,100840,5.3,0.0,0.0,12.300000000000011
2022-03-29 00:00:00,101530,6,90,3.0,281.75,84,100660,4.8,0.0,0.0,11.200000000000045
2022-03-29 03:00:00,101370,6,110,3.1,281.05,82,100500,4.9,0.0,0.0,10.900000000000034
2022-03-29 06:00:00,101200,6,70,3.4,281.05,86,100330,5.0,0.0,0.0,10.100000000000023
2022-03-29 09:00:00,101170,8,70,4.3,281.75,79,100310,6.8,0.2,0.2,12.100000000000023
2022-03-29 12:00:00,100990,7,110,2.2,279.55,57,100140,4.6,0.0,-0.1,14.800000000000011
2022-03-29 15:00:00,100830,6,120,3.5,279.95,63,99970,6.2,-0.1,-0.1,13.700000000000045
2022-03-29 18:00:00,100730,6,50,3.6,282.15,82,99870,6.2,-0.1,0.2,12.0
2022-03-29 21:00:00,100690,6,50,2.9,282.75,93,99830,5.1,0.2,0.6,10.700000000000045
2022-03-30 00:00:00,100640,8,50,3.4,281.85,91,99770,4.8,0.0,0.2,10.100000000000023
2022-03-30 03:00:00,100490,7,40,3.0,280.75,91,99620,4.9,0.0,0.0,9.0
2022-03-30 06:00:00,100440,5,50,2.4,280.35,94,99570,3.8,-0.1,-0.1,8.100000000000023
2022-03-30 09:00:00,100480,2,50,3.1,279.55,91,99610,5.4,1.8,2.2,7.800000000000011
2022-03-30 12:00:00,100410,8,70,3.5,279.95,87,99540,5.3,0.2,5.5,8.800000000000011
2022-03-30 15:00:00,100260,6,50,3.5,277.65,68,99400,5.8,0.0,0.0,10.100000000000023
2022-03-30 18:00:00,100230,6,20,2.8,277.25,75,99360,6.7,0.0,0.0,8.300000000000011
2022-03-30 21:00:00,100300,2,340,1.8,276.85,90,99420,2.6,0.0,0.0,5.2000000000000455
2022-03-31 00:00:00,100230,8,340,2.8,278.15,94,99350,5.4,0.0,0.0,5.900000000000034
2022-03-31 03:00:00,100110,6,10,4.8,277.65,91,99240,8.7,0.0,0.0,5.900000000000034
2022-03-31 06:00:00,100240,3,20,4.7,275.05,93,99350,11.2,0.8,0.8,2.900000000000034
2022-03-31 09:00:00,100360,1,360,5.7,275.35,86,99480,10.2,-0.1,0.8,4.300000000000011
2022-03-31 12:00:00,100340,0,340,8.7,274.05,63,99470,13.5,0.0,0.4,7.5
2022-03-31 15:00:00,100370,3,360,10.5,274.55,75,99490,17.9,0.0,-0.1,5.5
2022-03-31 18:00:00,100560,1,350,9.9,273.45,81,99670,16.6,0.0,1.6,3.3000000000000114
2022-03-31 21:00:00,100720,1,360,6.4,271.75,74,99830,14.7,0.0,0.4,2.8000000000000114
2022-04-01 00:00:00,100590,8,330,11.9,273.35,91,99700,20.4,-0.1,0.4,1.5
2022-04-01 03:00:00,100560,5,340,7.9,273.45,99,99660,15.1,0.2,1.0,0.4000000000000341
2022-04-01 06:00:00,100740,3,360,7.5,273.35,99,99840,12.2,0.2,0.4,0.30000000000001137
2022-04-01 09:00:00,101000,2,20,7.6,273.25,89,100100,12.6,0.8,1.0,1.7000000000000455
2022-04-01 12:00:00,101180,1,20,10.4,272.45,75,100290,17.4,-0.1,1.4,3.3000000000000114
2022-04-01 15:00:00,101240,3,360,9.6,272.15,71,100350,16.4,0.0,0.0,3.8000000000000114
2022-04-01 18:00:00,101450,3,30,8.7,270.85,62,100560,15.4,0.0,0.0,4.400000000000034
2022-04-01 21:00:00,101690,1,350,3.8,270.85,74,100790,8.3,0.0,0.0,1.8000000000000114
2022-04-02 00:00:00,101770,3,360,4.4,270.15,70,100870,10.7,0.0,0.0,1.900000000000034
2022-04-02 03:00:00,101790,3,340,5.5,272.05,86,100880,8.3,-0.1,-0.1,1.0
2022-04-02 06:00:00,101870,3,320,3.5,272.15,97,100960,6.0,0.0,-0.1,-0.5999999999999659
2022-04-02 09:00:00,102040,1,20,5.1,272.75,74,101140,8.1,0.2,0.2,3.8000000000000114
2022-04-02 12:00:00,102060,1,360,5.2,272.75,66,101170,10.5,0.0,0.0,5.400000000000034
2022-04-02 15:00:00,102040,6,10,7.3,271.55,56,101150,12.7,0.0,0.0,6.600000000000023
2022-04-02 18:00:00,102200,3,10,6.2,269.55,57,101300,13.0,0.0,0.0,4.2000000000000455
2022-04-02 21:00:00,102390,1,10,3.1,269.85,74,101480,5.7,0.0,0.0,0.8000000000000114
2022-04-03 00:00:00,102460,1,10,3.3,269.45,75,101550,5.3,0.0,0.0,0.20000000000004547
2022-04-03 03:00:00,102490,1,30,1.8,269.15,76,101570,3.9,0.0,0.0,-0.2999999999999545
2022-04-03 06:00:00,102550,3,270,0.6,269.05,86,101630,1.5,0.0,0.0,-2.099999999999966
2022-04-03 09:00:00,102650,2,30,1.8,273.25,72,101750,3.9,0.0,0.0,4.7000000000000455
2022-04-03 12:00:00,102520,8,30,3.4,273.05,63,101630,6.6,0.0,0.2,6.400000000000034
2022-04-03 15:00:00,102440,8,300,3.4,273.55,62,101550,8.5,0.0,0.0,7.2000000000000455
2022-04-03 18:00:00,102410,6,130,1.1,273.15,68,101510,3.8,0.0,0.0,5.400000000000034
2022-04-03 21:00:00,102440,0,260,2.0,272.05,76,101530,3.3,0.0,0.0,2.7000000000000455
2022-04-04 00:00:00,102320,8,230,2.2,272.45,85,101410,5.0,0.0,0.0,1.5
2022-04-04 03:00:00,102060,6,230,3.1,273.95,80,101160,8.5,0.0,0.0,3.900000000000034
2022-04-04 06:00:00,101840,6,230,3.6,274.55,81,100950,10.2,0.0,0.0,4.400000000000034
2022-04-04 09:00:00,101680,7,240,5.3,274.55,70,100790,13.7,-0.1,-0.1,6.5
2022-04-04 12:00:00,101490,6,250,8.5,277.35,81,100610,15.4,-0.1,-0.1,7.2000000000000455
2022-04-04 15:00:00,101300,7,250,6.9,279.45,93,100420,15.9,-0.1,-0.1,7.400000000000034
2022-04-04 18:00:00,101240,7,250,6.3,280.55,97,100360,12.7,-0.1,0.4,7.800000000000011
2022-04-04 21:00:00,101250,2,250,5.5,281.35,98,100370,11.7,-0.1,0.6,8.5
2022-04-05 00:00:00,101190,7,260,7.3,282.55,97,100320,12.9,-0.1,0.2,9.900000000000034
2022-04-05 03:00:00,101130,6,270,7.0,282.75,97,100260,12.3,0.2,0.2,10.100000000000023
2022-04-05 06:00:00,101140,3,270,6.1,282.45,97,100270,9.7,0.2,0.2,9.800000000000011
2022-04-05 09:00:00,101180,1,270,6.3,282.85,94,100310,10.0,0.2,0.4,10.600000000000023
2022-04-05 12:00:00,101150,8,260,7.6,282.25,88,100280,13.1,0.0,0.0,11.0
2022-04-05 15:00:00,101030,8,260,10.3,280.65,76,100170,15.8,0.0,0.0,11.600000000000023
2022-04-05 18:00:00,100970,8,260,9.8,278.95,73,100100,17.1,0.0,0.0,10.400000000000034
2022-04-05 21:00:00,101000,0,250,7.0,279.65,81,100130,14.0,0.0,0.0,9.600000000000023
2022-04-06 00:00:00,100900,6,240,4.7,279.45,85,100030,12.1,0.0,0.0,8.700000000000045
2022-04-06 03:00:00,100750,7,250,5.9,279.35,82,99880,13.2,0.0,0.0,9.100000000000023
2022-04-06 06:00:00,100600,6,240,4.8,278.25,76,99730,10.0,0.0,0.0,9.100000000000023
2022-04-06 09:00:00,100480,8,240,5.3,278.45,72,99620,12.0,0.0,0.0,10.100000000000023
